Moisture,CDS,Humidity,Temperature
448,60,60,32
455,60,60,32
460,59,60,32
460,60,61,32
455,59,61,32
462,59,61,32
457,58,61,32
458,58,61,32
452,57,61,32
452,57,61,32
458,57,61,32
461,57,61,32
454,57,61,32
455,57,61,32
453,57,61,32
450,57,61,32
447,58,61,32
456,58,61,32
451,58,61,32
458,57,61,32
461,58,61,32
463,58,61,32
461,58,61,32
456,58,61,32
453,58,61,32
449,58,62,32
454,58,62,32
465,58,62,32
457,59,62,31
455,59,62,31
461,60,62,31
461,60,62,31
458,62,62,31
464,62,62,31
453,63,62,31
460,64,62,31
461,64,62,31
457,64,62,31
458,64,62,31
461,64,62,31
467,64,62,31
462,64,62,31
461,65,62,31
466,65,62,31
457,65,62,31
452,65,62,31
451,66,62,31
462,65,62,31
455,66,62,31
451,66,62,31
461,66,62,31
452,66,62,31
458,65,62,31
454,65,62,31
455,65,62,31
458,65,62,31
451,65,62,31
454,65,62,31
458,65,62,31
456,65,62,31
455,65,62,31
452,64,62,31
458,64,62,31
453,64,62,31
451,64,62,31
449,63,62,31
455,62,62,31
450,62,62,31
451,62,62,31
450,61,62,31
444,61,62,31
449,61,62,31
451,61,62,31
441,61,62,31
448,60,62,31
450,61,62,31
439,60,62,31
449,61,62,31
454,60,62,31
445,59,62,31
446,60,62,31
451,60,62,31
447,60,62,31
452,60,62,31
441,60,62,31
456,59,62,31
442,59,62,31
448,59,62,31
447,60,62,31
448,59,62,31
454,60,62,31
448,60,62,31
444,60,62,31
451,60,62,31
458,59,62,31
454,59,62,31
453,58,62,31
452,58,62,31
454,58,62,31
453,59,62,31
453,59,61,31
446,61,61,31
458,62,60,31
443,62,60,31
451,62,61,31
455,62,61,31
450,62,61,31
451,63,61,31
456,63,61,31
450,63,61,31
451,63,61,31
447,64,61,31
450,63,61,31
459,64,60,31
452,64,60,31
443,64,61,31
449,64,61,31
456,64,61,31
448,64,61,31
445,65,61,31
446,64,61,31
448,65,61,31
447,66,61,31
449,66,61,31
448,66,61,31
437,66,61,31
446,66,61,31
451,67,61,31
447,67,61,31
447,67,61,31
443,67,61,31
448,68,62,31
448,68,62,31
452,68,62,31
448,67,62,31
447,67,62,31
453,68,62,31
446,67,62,31
439,67,62,31
445,67,62,31
447,67,61,31
448,66,61,31
448,66,61,31
452,65,61,31
445,65,61,31
449,65,61,31
452,65,61,31
451,64,61,31
450,65,61,31
451,64,61,31
456,62,61,31
459,62,61,31
459,61,61,31
451,62,61,31
460,62,61,31
463,61,61,31
457,61,61,31
450,60,61,31
457,61,60,31
473,62,60,31
459,62,60,31
456,62,61,31
463,61,61,31
471,61,61,31
469,61,60,31
468,60,60,31
462,60,60,31
455,60,61,31
460,60,61,31
458,60,61,31
459,60,60,31
458,59,60,31
458,58,60,31
456,58,60,31
452,58,60,31
452,58,60,31
455,58,60,31
463,58,61,31
468,57,60,31
460,58,60,31
458,58,60,31
458,59,60,31
454,58,60,31
457,58,60,31
460,58,60,32
461,58,59,32
449,57,59,32
455,57,59,32
462,56,59,32
456,55,59,32
451,55,59,32
453,55,59,32
455,55,59,32
455,55,59,32
459,56,59,32
459,57,59,32
459,57,59,32
455,58,59,32
455,58,59,32
453,58,59,32
447,58,59,32
453,58,59,32
455,58,59,32
454,59,59,32
450,59,59,32
458,59,59,32
453,59,60,32
457,59,59,32
448,58,59,32
459,58,60,32
463,58,60,32
457,58,60,32
455,58,59,32
458,59,60,32
459,59,60,32
464,59,60,32
464,59,60,32
457,59,60,32
454,60,60,32
454,61,60,32
451,62,59,32
450,62,59,32
460,63,59,32
456,63,59,32
451,63,59,32
453,63,59,32
458,64,59,32
456,64,59,32
458,64,59,32
454,64,59,32
451,65,59,32
458,64,59,32
450,65,58,32
455,65,58,32
444,65,58,32
451,65,58,32
456,65,58,32
461,66,58,32
454,66,59,32
454,67,59,32
454,67,59,32
453,68,59,32
455,68,59,32
454,68,59,32
460,68,59,32
459,69,59,32
454,68,59,32
445,69,59,32
456,69,59,32
454,69,59,32
454,69,59,32
452,68,59,32
458,69,59,32
450,68,59,32
453,68,59,32
452,67,59,32
452,67,59,32
450,68,59,32
455,66,59,32
448,66,59,32
453,66,59,32
452,67,59,32
445,67,59,32
448,67,59,32
451,66,59,32
452,66,60,32
450,65,60,32
456,64,60,32
451,64,60,31
449,63,60,31
443,63,60,31
445,62,60,31
449,62,60,31
446,62,60,31
453,62,60,31
455,63,60,31
459,63,60,31
458,64,60,31
455,63,60,31
450,64,60,31
457,64,60,31
465,63,60,31
463,63,60,31
456,62,60,31
465,61,60,31
454,61,60,31
467,62,60,31
456,62,60,31
453,62,60,31
456,62,60,31
459,62,60,31
463,62,60,31
464,62,60,31
458,62,61,31
459,62,61,31
454,62,61,31
460,62,61,31
464,63,61,31
464,63,61,31
458,63,61,31
458,63,61,31
457,63,61,31
463,63,61,31
464,64,61,31
463,66,61,31
459,66,61,31
462,66,61,31
461,66,61,31
455,65,61,31
461,66,61,31
458,67,61,31
453,67,61,31
455,66,61,31
459,67,61,31
463,67,61,31
453,67,61,31
452,67,61,31
458,68,61,31
454,68,61,31
454,67,61,31
456,67,61,31
445,66,61,31
456,66,61,31
453,65,61,31
457,66,61,31
454,66,61,31
456,65,61,31
453,65,61,31
454,66,61,31
454,65,61,31
461,65,61,31
453,65,61,31
455,65,61,31
458,64,61,31
460,64,61,31
460,64,61,31
463,64,61,31
460,63,61,31
458,63,61,31
464,62,61,31
460,62,61,31
453,61,61,31
452,61,61,31
453,60,61,31
450,59,61,31
450,58,61,31
460,58,61,31
446,58,61,31
457,58,61,31
448,57,61,31
452,57,61,31
453,56,61,31
452,56,61,31
453,56,61,31
449,56,61,31
445,55,61,31
451,55,61,31
455,55,61,31
449,56,61,31
448,55,61,31
457,55,61,31
449,56,61,31
452,56,61,31
450,57,61,31
455,58,61,31
457,59,61,31
461,59,61,31
452,59,61,31
449,59,61,31
450,59,61,31
449,59,61,31
454,59,60,31
450,60,60,31
444,60,60,31
456,61,60,31
446,61,61,31
448,61,60,31
451,61,60,31
445,61,60,31
447,61,60,31
447,61,60,31
448,61,60,31
438,61,60,31
446,61,60,31
447,61,60,31
454,62,60,31
458,62,59,31
450,63,59,31
449,63,59,31
450,64,59,31
448,64,59,31
445,64,59,31
444,65,59,31
438,65,59,31
440,65,59,31
445,65,58,31
452,65,58,32
466,65,58,32
448,65,58,32
445,65,59,32
445,65,59,32
450,65,59,32
451,65,59,32
451,64,59,32
450,64,60,32
446,64,60,32
458,64,60,32
450,64,60,31
443,64,59,31
449,64,59,31
451,64,59,31
449,63,59,31
454,63,59,31
445,63,59,31
438,64,59,31
449,64,59,31
450,64,59,31
442,64,59,31
453,64,59,31
454,64,59,31
449,65,59,31
451,64,59,31
453,64,59,31
450,64,59,31
453,64,59,31
455,64,59,31
455,64,59,31
452,65,58,31
448,65,58,31
452,65,59,31
457,66,59,31
446,66,59,31
453,66,59,31
458,66,59,31
454,67,59,31
452,66,59,31
450,67,59,31
450,67,59,31
456,67,59,31
452,67,59,31
448,67,59,31
453,67,59,31
453,67,59,31
445,67,59,31
455,67,59,31
454,67,59,31
445,67,59,31
465,67,59,31
446,66,59,31
456,67,58,31
457,67,58,31
454,67,57,31
455,67,57,32
448,67,57,32
458,66,57,32
459,66,58,32
461,66,58,32
458,65,58,32
458,66,57,32
453,65,57,32
448,64,57,32
460,64,57,32
449,64,57,32
447,64,57,32
450,63,58,32
451,62,58,32
455,62,58,32
448,61,58,32
447,61,58,32
440,61,58,32
450,60,57,32
450,60,57,32
448,60,57,32
445,60,57,32
447,60,57,32
450,60,57,32
450,60,58,32
451,60,58,32
449,60,58,32
447,60,58,32
449,60,57,32
449,60,57,32
449,60,57,32
448,61,57,32
455,61,57,32
454,61,58,32
457,61,58,32
456,61,58,32
452,61,58,32
452,61,58,32
450,61,58,32
459,62,58,32
459,62,58,32
451,62,57,32
447,62,58,32
446,62,58,32
443,62,58,32
441,63,58,32
441,62,58,32
447,62,58,32
448,62,58,32
446,62,58,32
446,62,58,32
449,61,58,32
446,62,58,32
449,61,58,32
454,61,58,32
453,62,58,32
451,62,58,32
447,63,58,32
450,62,58,32
450,63,58,32
441,64,58,32
455,64,58,32
451,64,58,32
447,64,58,32
449,65,58,32
449,64,58,32
453,65,58,32
450,65,58,32
450,65,58,32
441,66,58,32
447,66,58,32
447,66,58,32
446,66,58,32
455,66,58,32
460,66,58,32
451,66,58,31
451,66,58,31
449,66,58,31
447,66,59,31
447,66,59,31
450,66,59,31
455,66,59,31
446,66,58,31
447,65,58,31
455,65,58,31
457,65,59,31
455,65,59,31
453,65,59,31
459,65,59,31
456,65,59,31
449,65,59,31
459,65,59,31
447,66,59,31
462,65,59,31
450,65,59,31
460,66,59,31
457,66,59,31
455,66,59,31
459,66,59,31
453,67,59,31
454,66,59,31
459,66,59,31
452,67,59,31
454,67,59,31
443,68,59,31
444,68,59,31
442,69,59,31
451,69,59,31
448,69,59,31
447,69,59,31
451,70,59,31
453,69,59,31
454,70,59,31
459,70,59,31
457,70,59,31
456,70,59,31
455,70,59,31
452,70,59,31
450,70,60,31
449,71,60,31
443,71,60,31
450,72,60,31
452,72,60,31
455,72,60,31
449,73,60,31
443,73,60,31
451,73,60,31
454,73,60,31
448,73,60,31
450,73,60,31
448,73,60,31
449,73,60,31
441,73,60,31
448,72,60,31
449,72,60,31
450,71,60,31
450,72,60,31
457,73,60,31
450,72,60,31
445,73,60,31
449,73,60,31
449,73,60,31
448,73,60,31
451,72,61,31
454,72,61,31
457,73,60,31
452,72,60,31
447,72,60,31
449,71,60,31
446,71,60,31
450,71,60,31
456,70,60,31
449,70,60,31
451,70,61,31
440,69,60,31
450,69,60,31
457,68,60,31
450,68,60,31
443,68,60,31
447,67,61,31
453,367,61,31
445,68,60,31
447,65,60,31
448,64,60,31
447,65,60,31
454,65,60,31
439,65,60,31
450,65,61,31
445,65,61,31
438,65,61,31
441,66,61,31
445,66,61,31
448,66,61,31
448,65,61,31
446,65,61,31
438,66,61,31
442,66,61,31
450,67,61,31
446,67,61,31
450,68,61,31
452,68,61,31
451,69,60,31
454,69,60,31
445,69,60,31
442,69,60,31
443,69,60,31
452,69,60,31
449,69,60,31
447,68,59,31
440,68,59,31
451,68,59,31
455,67,59,31
450,66,59,31
450,67,59,31
444,66,58,31
449,65,58,31
456,65,58,31
452,65,58,31
450,64,58,31
446,64,57,31
455,63,57,31
462,63,57,31
452,63,57,31
454,64,57,31
461,63,57,31
455,63,56,31
457,63,56,31
451,64,56,31
448,64,56,31
451,64,55,30
450,65,55,30
447,65,55,30
454,66,55,30
455,66,55,30
461,65,55,30
454,66,55,30
441,65,54,30
454,65,54,30
453,66,54,30
446,66,54,30
451,66,54,30
450,67,53,30
441,67,53,30
457,68,53,30
449,68,53,30
457,69,53,30
445,70,52,30
451,70,53,30
453,70,53,30
448,70,53,30
460,70,53,30
447,71,52,30
455,71,52,30
449,71,52,30
443,71,52,30
449,70,52,30
460,69,52,30
444,69,52,30
457,69,52,30
447,68,52,30
452,68,51,30
452,68,51,30
445,68,51,30
452,68,51,30
442,68,50,30
456,69,50,30
443,69,50,30
455,69,50,29
442,69,50,29
455,69,50,29
441,69,49,29
450,70,49,29
450,69,49,29
447,69,50,29
449,69,50,29
447,69,50,29
450,70,49,29
447,70,49,29
455,70,49,29
454,70,49,29
446,69,49,29
451,68,49,29
452,68,49,29
444,67,49,29
461,67,48,29
457,66,48,29
454,66,48,29
447,66,47,29
451,66,47,29
451,66,47,29
449,66,47,29
453,67,47,29
447,67,47,29
452,67,46,29
452,66,47,29
452,66,46,29
448,66,46,29
450,66,46,29
452,67,46,29
447,68,46,29
448,67,46,29
458,69,46,29
453,69,46,29
450,70,45,29
455,69,45,29
457,69,46,29
455,70,46,29
453,70,46,29
449,69,45,29
453,69,45,29
459,69,45,29
454,69,45,29
450,68,45,28
459,68,45,28
452,68,45,28
453,68,45,28
458,68,45,28
455,68,45,28
454,68,45,28
458,67,45,28
452,67,45,28
456,67,45,28
451,67,45,28
459,67,45,28
448,67,45,28
462,67,45,28
457,67,45,28
458,67,44,28
462,67,44,28
457,67,44,28
466,68,44,28
454,68,43,28
461,68,43,28
459,68,43,28
459,68,43,28
465,67,43,28
457,67,43,28
459,67,43,28
458,66,43,28
464,66,43,28
453,66,43,28
462,67,43,28
460,67,43,28
464,67,42,28
459,66,42,28
458,66,42,28
462,66,42,28
452,66,43,28
460,66,43,28
466,66,43,28
459,66,43,28
460,66,42,28
467,66,43,28
457,66,43,28
464,66,43,28
462,67,42,28
460,66,43,28
466,66,42,28
456,65,42,28
465,65,42,28
461,66,41,28
463,65,41,28
463,66,41,28
457,65,42,28
464,65,42,28
457,65,42,28
463,65,42,28
465,66,42,28
463,66,43,28
463,67,42,28
475,67,42,28
471,67,42,28
460,67,43,28
463,68,43,28
466,68,43,28
460,68,43,28
467,68,44,28
464,69,44,28
470,68,45,28
468,69,45,28
458,68,45,28
471,68,46,28
463,68,46,28
471,68,47,28
465,69,47,28
465,69,47,28
464,69,48,28
455,69,48,28
463,69,48,28
465,69,48,28
463,68,49,28
461,68,49,28
474,68,49,28
466,67,50,28
475,67,50,28
471,67,50,28
483,67,50,28
470,67,51,28
482,67,51,28
467,67,51,28
477,67,51,28
474,66,51,28
472,67,52,28
473,66,52,28
472,66,52,28
473,65,52,28
473,65,52,28
475,65,52,28
471,64,53,28
473,64,53,28
475,64,53,28
473,64,53,28
477,64,53,28
474,64,53,28
471,64,54,28
477,64,54,28
472,64,54,28
471,64,54,28
478,64,54,28
472,64,54,28
465,64,54,28
472,64,54,29
473,64,54,29
466,64,54,29
470,64,54,29
473,64,54,29
472,64,53,29
477,65,53,29
471,66,53,29
474,66,53,29
473,66,52,29
464,67,52,29
473,67,52,29
470,67,52,29
472,67,51,29
480,68,51,29
481,68,51,29
472,68,51,28
469,69,51,28
461,69,51,28
469,70,51,28
474,70,50,28
478,70,50,28
473,71,50,28
473,72,50,28
470,72,50,28
475,72,50,28
474,72,50,28
476,72,51,28
481,71,51,28
474,71,51,29
468,71,51,29
474,70,51,29
473,69,51,28
479,70,51,29
482,70,51,29
477,69,51,29
474,70,51,28
477,69,51,29
479,69,51,29
474,69,51,29
469,68,52,29
469,69,52,29
475,69,52,29
481,68,52,29
475,69,52,29
467,70,52,29
474,71,52,29
473,71,52,29
474,71,52,29
475,72,52,29
473,72,52,29
474,71,52,29
472,71,52,29
468,71,52,29
470,71,52,29
473,70,52,29
473,70,52,29
473,70,52,29
465,69,52,29
475,69,52,29
473,68,52,29
470,68,52,29
470,67,52,29
474,67,52,29
463,67,52,29
470,67,52,29
477,67,52,29
468,67,52,29
472,66,52,29
482,67,52,29
471,67,52,29
479,67,52,29
469,68,52,29
479,68,52,29
476,68,52,29
476,69,52,29
472,68,51,29
475,68,51,29
470,68,51,29
479,68,51,29
473,67,51,29
474,67,51,29
473,67,51,29
483,67,51,29
469,66,51,29
477,67,51,29
474,67,51,29
474,68,51,29
477,68,51,29
468,69,51,29
474,69,52,29
476,70,52,29
474,70,52,29
470,70,52,29
474,71,52,29
471,71,53,29
475,72,53,29
469,72,54,29
478,73,54,29
468,72,55,29
479,73,55,29
472,73,56,29
475,73,56,29
468,72,57,29
482,72,57,29
467,72,57,29
477,72,58,29
474,73,58,29
471,74,58,29
481,75,58,29
472,76,58,29
477,76,59,29
471,76,59,29
475,75,59,29
477,75,59,29
475,75,59,29
476,74,59,29
475,74,60,29
476,74,60,29
472,73,60,29
472,73,60,29
479,73,60,29
472,73,60,29
475,74,60,29
471,73,60,29
472,73,60,29
472,73,60,29
467,73,60,29
468,74,60,29
470,73,59,29
469,74,59,29
468,74,59,29
470,74,59,29
472,75,59,29
480,75,58,29
480,75,58,29
478,75,58,29
479,75,58,29
478,75,58,29
480,74,58,29
478,74,57,29
485,74,57,29
480,75,57,29
472,75,57,29
486,75,57,29
476,75,56,29
478,75,56,29
472,75,56,29
477,75,56,29
476,75,55,29
476,75,55,29
477,75,55,29
476,76,54,29
476,76,54,29
482,76,54,29
469,76,54,29
475,76,54,29
476,76,54,29
466,75,53,29
481,75,53,29
468,75,53,28
477,76,52,28
473,75,52,28
467,75,52,28
472,75,52,28
476,75,52,28
480,75,52,28
473,75,51,28
471,75,51,28
474,76,51,28
471,76,51,28
472,76,50,28
474,77,50,28
471,77,50,28
470,78,50,28
478,79,50,28
472,80,50,28
467,81,51,28
475,81,51,28
475,81,51,28
481,82,50,28
476,82,50,28
471,82,51,28
476,83,50,28
482,83,50,28
483,83,49,28
476,84,49,28
476,84,49,28
478,84,49,28
471,84,50,28
478,84,50,28
493,85,50,28
480,85,50,28
486,85,50,28
481,85,50,28
479,85,50,28
479,85,50,28
471,85,50,28
483,85,50,28
474,85,50,28
475,85,50,28
475,85,50,28
469,85,50,28
473,85,50,28
474,86,50,28
471,86,50,28
471,87,49,28
478,87,49,28
468,87,49,28
468,88,49,28
479,88,49,28
469,88,48,28
465,88,48,28
463,88,48,28
470,88,48,28
466,88,48,28
465,89,48,28
473,89,48,28
468,88,48,28
462,88,48,28
467,88,48,28
466,88,47,28
469,88,47,28
468,89,47,28
466,88,47,28
466,88,47,28
463,88,47,28
474,88,46,28
457,88,46,28
467,88,46,28
466,88,46,28
469,87,46,28
457,86,46,28
467,85,45,28
465,85,45,28
469,85,45,28
462,84,45,28
473,83,45,28
463,83,45,28
473,82,45,28
465,82,45,28
467,82,45,28
469,84,45,28
459,84,45,28
471,85,45,28
464,86,45,28
466,86,45,28
467,85,45,28
465,85,45,28
474,85,45,28
464,86,45,28
469,85,44,28
466,85,44,28
468,86,44,28
466,85,44,28
466,85,44,28
465,85,43,28
465,85,43,28
469,84,43,28
464,84,44,28
466,84,44,28
469,83,44,27
464,83,45,27
479,83,45,28
470,82,45,28
476,82,46,28
469,81,46,28
474,81,46,28
471,80,46,28
485,80,47,28
473,80,47,28
470,80,47,28
475,79,48,28
474,79,48,28
468,79,48,28
475,78,49,28
475,78,49,28
476,78,49,28
475,77,50,28
477,77,50,28
463,76,50,28
471,75,50,28
473,75,51,28
479,74,51,28
472,73,51,28
467,73,52,28
471,73,52,28
479,73,52,28
477,73,53,28
473,73,53,28
470,73,53,28
465,74,54,28
471,74,54,28
478,74,54,28
473,75,54,28
473,75,54,28
488,75,54,28
473,75,54,28
472,75,54,28
471,75,54,28
467,75,54,28
465,75,54,28
469,76,54,28
461,76,54,28
470,76,54,28
469,76,54,28
469,76,54,28
468,76,54,28
469,76,54,28
471,76,53,28
469,77,53,28
463,76,53,28
468,76,53,28
463,76,53,28
464,76,52,28
467,76,52,28
469,76,52,28
469,76,52,28
475,76,52,28
471,76,52,28
467,76,52,28
469,76,52,28
467,76,51,28
461,76,51,28
467,76,51,28
469,75,51,28
466,74,51,28
466,74,51,28
466,74,51,28
463,73,51,28
465,73,50,28
466,73,50,28
474,73,50,28
471,73,50,28
463,73,50,28
473,73,50,28
468,73,50,28
464,74,49,28
467,73,49,28
469,74,49,28
474,74,49,28
476,74,49,28
469,74,49,28
466,74,49,28
466,74,49,28
472,74,49,28
469,74,48,28
477,73,48,28
471,74,48,28
477,73,48,28
477,73,48,28
480,73,48,28
481,73,48,28
480,73,48,28
474,74,48,28
477,74,48,28
477,74,48,28
479,74,48,28
479,75,48,28
474,75,48,28
482,76,48,28
489,76,48,28
484,77,48,28
485,77,48,28
478,78,48,28
481,80,48,28
475,80,47,28
475,81,47,28
471,81,47,28
475,81,47,28
483,82,47,28
475,83,47,28
473,83,47,28
473,83,47,28
481,84,47,28
476,84,47,28
475,84,47,28
474,84,47,28
471,85,47,28
475,85,47,28
475,85,47,28
481,85,47,28
482,85,46,28
484,85,46,28
479,87,46,28
480,88,46,28
482,88,47,28
470,87,47,28
475,87,47,28
478,87,48,28
478,86,48,28
481,86,48,28
467,86,48,28
470,86,48,28
470,86,48,28
470,85,48,28
474,84,49,28
474,84,49,28
473,84,49,28
474,83,49,28
470,82,49,28
475,82,50,28
475,82,50,28
475,82,50,28
477,81,50,28
475,81,50,28
471,81,50,28
471,81,50,28
471,80,50,28
472,81,50,28
469,81,51,28
474,82,50,28
474,82,50,28
478,83,51,28
478,83,51,28
477,84,52,28
478,84,52,28
477,84,52,28
476,84,52,28
474,84,52,28
470,83,53,28
468,83,53,28
469,83,52,28
473,83,52,28
475,82,52,28
474,81,52,28
474,81,53,28
469,81,53,28
473,80,53,28
478,80,53,28
473,80,53,28
473,80,53,28
484,80,53,28
473,80,53,28
466,80,53,28
473,80,54,28
474,79,54,28
481,79,54,28
475,79,54,28
472,80,54,28
476,79,54,28
472,79,55,28
474,79,55,28
480,79,55,28
478,79,55,28
474,79,55,28
473,79,56,28
471,78,56,28
466,78,56,28
469,78,55,28
469,78,56,28
468,78,56,28
472,78,57,28
468,78,57,28
468,78,57,28
470,79,57,28
473,79,56,28
472,79,56,28
476,78,56,28
472,77,57,28
476,78,57,28
475,78,57,28
477,78,57,28
477,78,57,28
479,78,57,28
478,78,57,28
476,78,57,28
476,79,57,28
474,79,57,28
472,79,57,28
475,79,58,28
470,79,58,28
473,79,58,28
471,79,58,28
470,79,58,28
467,79,58,28
465,78,58,28
464,78,58,28
473,78,58,28
471,79,58,28
473,79,58,28
476,79,58,28
471,79,58,28
472,79,58,28
468,79,59,29
470,79,59,29
470,79,59,29
473,79,59,29
470,79,58,29
469,80,58,29
464,80,58,29
469,81,59,29
473,81,59,29
467,82,60,29
465,82,60,29
467,83,60,29
470,84,60,29
464,84,60,29
469,84,60,29
472,85,60,29
465,86,59,29
470,86,59,29
475,85,59,29
465,86,60,29
475,86,60,29
469,86,59,29
468,86,59,29
470,86,59,29
463,87,59,29
476,87,60,29
464,87,60,29
473,88,60,29
465,88,60,29
472,88,60,29
464,89,60,29
470,90,60,29
470,90,60,29
467,91,60,29
471,92,60,29
469,92,60,29
457,92,60,29
472,93,60,29
465,93,60,29
467,94,60,29
463,94,60,29
470,94,60,29
463,94,60,29
469,94,60,29
466,94,60,29
466,94,60,29
464,93,60,29
464,93,60,29
469,92,60,29
470,92,60,29
461,91,60,29
464,91,60,29
469,90,60,29
465,90,60,29
472,89,60,29
458,89,60,29
467,88,61,29
460,88,61,29
466,87,61,29
464,86,61,29
459,86,61,29
464,86,61,29
462,86,61,29
464,86,61,29
461,86,61,29
467,86,61,29
462,86,61,29
467,86,61,29
461,86,61,29
459,85,61,29
462,85,61,29
459,85,61,29
457,84,61,29
460,84,61,29
461,84,61,29
461,83,61,29
458,83,61,29
450,82,61,29
458,82,61,29
466,81,61,29
462,81,61,29
458,80,61,29
453,80,61,29
455,79,61,29
457,79,61,29
465,79,61,29
467,79,61,29
459,78,61,29
459,78,61,29
455,77,61,29
456,77,61,29
459,77,61,29
457,77,61,29
451,76,61,29
457,77,61,29
457,77,61,29
458,77,61,29
457,76,61,29
457,77,61,29
457,77,61,29
460,76,61,29
461,76,61,29
455,77,61,29
458,76,61,29
461,77,61,29
457,76,61,29
457,76,61,29
459,77,61,29
458,76,61,29
460,77,61,29
460,77,61,29
460,76,61,29
460,77,61,29
463,77,61,29
450,77,61,29
457,77,61,29
457,77,61,29
454,78,61,29
455,78,61,29
455,78,61,29
456,78,61,29
459,78,61,29
456,78,61,29
458,78,61,29
456,79,61,29
452,79,61,29
450,79,61,29
454,80,61,29
465,80,61,29
459,80,61,29
